"","X.1","X","H","diameter","albedo","rot_per","diameter_sigma","epoch","e","a","q","i","om","w","ma","ad","n","tp","per","moid","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","rms","neo_flag","pha_flag","class_var"
"146",146,168,9.56,37.517,0.188,14.537,0.706,2458600.5,0.130888832311673,2.35800945061912,2.04937234704769,5.49946534548561,354.751776108928,335.026096283402,161.669210968708,2.66664655419055,0.272198521459714,2458006.56139188,1322.5641273488,1.0393,2.66109,3.535,4.1287e-08,6.8305e-09,9.7762e-08,4.8309e-06,4.0805e-05,4.3814e-05,1.6787e-05,7.7245e-09,1.1827e-09,6.1094e-05,5.7466e-06,0.48581,0,0,"S"
"147",147,169,9.39,33.136,0.282,13.12,0.831,2458600.5,0.0636207628041691,2.55378653582551,2.39131268837727,14.3773798412347,301.297350131753,158.488734277822,330.384640081352,2.71626038327374,0.241505588284073,2458723.12805233,1490.64873636194,1.41245,2.39572,3.392,4.0321e-08,8.9555e-09,1.0391e-07,4.704e-06,2.1765e-05,5.1243e-05,4.6003e-05,9.5252e-09,1.2703e-09,0.00019048,7.841e-06,0.44248,0,0,"S"
"151",151,173,8.48,64.849,0.169,5.744,0.392,2458600.5,0.141180779543954,2.86228459814793,2.45818502730475,12.1208711321941,327.668473274093,289.381886832837,174.015551982118,3.26638416899111,0.203533009108759,2457745.52540524,1768.75486475824,1.47493,2.00396,3.254,4.075e-08,1.2357e-08,1.1597e-07,5.0069e-06,2.2108e-05,2.8621e-05,1.8878e-05,1.4101e-08,1.318e-09,9.2216e-05,1.1454e-05,0.49067,0,0,"S"
"156",156,178,8.15,69.946,0.198,11.173,0.518,2458600.5,0.111457975804799,2.97611085474428,2.64439956310379,7.82076036635154,251.882938542934,103.307402486545,271.623210024684,3.30782214638477,0.191968697447553,2459060.87083728,1875.30573883461,1.65329,2.16504,3.238,4.6715e-08,1.5021e-08,1.3755e-07,4.9649e-06,3.7124e-05,4.3479e-05,2.4428e-05,1.6695e-08,1.4533e-09,0.00012874,1.4197e-05,0.5146,0,0,"S"
"165",165,187,9.22,35.752,0.242,11.98,0.371,2458600.5,0.179089648015888,2.76110714384128,2.26662143731659,11.7047657415717,240.898154762103,70.1405573451252,201.429128481597,3.25559285036596,0.214822212157061,2459338.64932788,1675.80436112815,1.28314,2.07668,3.288,4.372e-08,1.1137e-08,1.2119e-07,5.1466e-06,2.2384e-05,2.5904e-05,1.3888e-05,1.3132e-08,1.2998e-09,6.6047e-05,1.0139e-05,0.49504,0,0,"S"
"166",166,188,9.33,38.49,0.17,22.346,0.317,2458600.5,0.0363704249505537,2.45142759538851,2.36226813200872,5.17606970772585,203.414927033957,167.221197541136,234.734905959574,2.5405870587683,0.256788439457172,2459088.31438255,1401.93227063106,1.36098,2.59589,3.489,4.5074e-08,7.5412e-09,1.1036e-07,4.7865e-06,4.9924e-05,8.0077e-05,6.3075e-05,7.8154e-09,1.1849e-09,0.0002459,6.469e-06,0.51061,0,0,"S"
"168",168,191,7.13,98.776,0.327,13.625,1.237,2458600.5,0.245042119302394,2.40310050767141,1.81423966637495,6.79798873652199,343.108537370303,30.6749715139576,358.193245662927,2.99196134896787,0.264573395548343,2458607.3289343,1360.68102861922,0.817303,2.48858,3.474,2.6881e-08,3.274e-09,6.4349e-08,3.5125e-06,2.9882e-05,3.0818e-05,8.6172e-06,4.0763e-09,5.4069e-10,3.2579e-05,2.7807e-06,0.50545,0,0,"S"
"173",173,196,9.18,31.729,0.373,6.6084,0.449,2458600.5,0.164432659987014,2.73772281863345,2.28755177325841,8.79543575722884,81.6052675290951,246.264722425529,238.092922047202,3.1878938640085,0.217580444788694,2459160.78508477,1654.56045624697,1.29195,2.17555,3.315,3.8622e-08,9.0204e-09,1.0569e-07,4.5834e-06,2.8089e-05,3.1205e-05,1.5017e-05,1.0504e-08,1.0753e-09,7.0287e-05,8.1773e-06,0.45808,0,0,"S"
"174",174,197,8.33,54.323,0.268,10.379,0.343,2458600.5,0.226901603477108,2.45916842610198,1.90117916699916,9.32112383662912,268.260087632136,89.1496217045904,26.111324389459,3.01715768520479,0.255576937983692,2458498.33380067,1408.57779594719,0.923875,2.53284,3.437,3.4907e-08,5.5771e-09,8.5605e-08,4.6079e-06,2.5391e-05,2.7718e-05,1.2287e-05,6.8426e-09,8.6943e-10,4.7883e-05,4.7917e-06,0.44626,0,0,"S"
"184",184,212,8.64,82.096,0.092,12.042,0.935,2458600.5,0.144795992806353,2.75251271750738,2.35395990586378,6.8011797994824,122.034910180464,162.088748149472,55.5512154499008,3.15106552915097,0.215829136183813,2458343.11484602,1667.98610403279,1.33801,2.01061,3.32,4.2689e-08,9.46e-09,1.1843e-07,4.829e-06,3.455e-05,3.7457e-05,1.5884e-05,1.083e-08,1.1127e-09,7.3152e-05,8.5989e-06,0.49789,0,0,"B"
"188",188,225,9.9,31.494,0.352,11.147,0.31,2458600.5,0.203863800500683,2.7117760627876,2.15894308852094,15.9693556366756,134.949867542687,154.162326522259,235.424447439693,3.26460903705427,0.220710675341362,2459164.92921199,1631.09464208383,1.15262,2.02264,3.278,3.8284e-08,9.2204e-09,1.0344e-07,4.4449e-06,1.6042e-05,1.9385e-05,1.2196e-05,1.11e-08,1.1257e-09,5.6414e-05,8.319e-06,0.43224,0,0,"S"
"192",192,233,9.02,45.476,0.205,26.4744,0.245,2458600.5,0.245427834008116,2.38593688996205,1.80036156697861,15.3722087312428,144.525692365649,192.177953784972,284.727143611691,2.9715122129455,0.26743340006431,2458881.96393222,1346.12954071343,0.791683,2.41489,3.447,4.5018e-08,6.6148e-09,1.0727e-07,4.9843e-06,1.4438e-05,1.6277e-05,1.0093e-05,8.2382e-09,1.1121e-09,3.8492e-05,5.598e-06,0.39321,0,0,"L"
"193",193,235,8.18,77.708,0.156,12.336,1.234,2458600.5,0.190826203454949,2.79746414043829,2.26363467921709,7.69464156452383,185.849170613154,174.69640896858,145.28712456076,3.33129360165949,0.210647971646378,2457910.78472088,1709.01242098995,1.25993,2.12645,3.287,4.0078e-08,9.4639e-09,1.132e-07,4.7161e-06,3.778e-05,4.0025e-05,1.4008e-05,1.127e-08,1.0689e-09,6.5661e-05,8.6724e-06,0.5196,0,0,"L"
"199",199,243,11.9,11.077,0.256,129.51,0.022,2458600.5,0.136948261541094,2.1743507077078,1.87657715830656,2.84525412451319,208.972311200335,166.434268176396,353.293778288159,2.47212425710903,0.307404119223011,2458622.31565338,1171.09686399105,0.876976,2.98818,3.672,3.0491e-08,5.4425e-09,6.6786e-08,3.3249e-06,7.9368e-05,8.0831e-05,1.6976e-05,6.1879e-09,1.1542e-09,5.5258e-05,4.397e-06,0.44608,0,0,"S"
"205",205,257,8.5,64.78,0.1676,10.041,1.2,2458600.5,0.20411939894945,2.6155315047796,2.08165078609064,14.3223007480451,207.564392017385,155.614056666965,30.1350251027273,3.14941222346856,0.233004409816367,2458471.16757609,1545.03513596039,1.08817,2.34844,3.334,3.965e-08,7.1316e-09,1.05e-07,4.4794e-06,1.7976e-05,2.0911e-05,1.1102e-05,8.5873e-09,9.5298e-10,4.753e-05,6.3191e-06,0.52106,0,0,"S"
"208",208,262,10.2,23.952,0.198,16.809,0.213,2458600.5,0.0775878311666806,2.88686205640921,2.66287669057504,1.32041249415626,216.169207886196,162.695008040018,19.2643924716045,3.11084742224339,0.200939364923594,2458504.62833006,1791.58523834734,1.66398,2.29041,3.287,3.7129e-08,1.1116e-08,1.0931e-07,4.0953e-06,0.00017067,0.00017251,2.5701e-05,1.1978e-08,1.1606e-09,0.00012784,1.0348e-05,0.46381,0,0,"S"
"209",209,263,8.42,62.969,0.187,9.2276,0.414,2458600.5,0.137092146350347,2.79685245498944,2.4134259489097,10.4252032421105,49.5992567990987,340.599532004304,105.819610898784,3.18027896106918,0.210717080052677,2458098.31189606,1708.45192003421,1.42165,2.25279,3.289,4.8978e-08,1.1974e-08,1.3741e-07,5.8517e-06,2.451e-05,2.9866e-05,1.6575e-05,1.3616e-08,1.3532e-09,7.8517e-05,1.0972e-05,0.5259,0,0,"S"
"213",214,277,9.4,32.773,0.247,6.497,0.254,2458600.5,0.13179074307474,2.75641275943137,2.39314307364521,7.81738748848351,62.000562350153,139.712916759082,260.040157977748,3.11968244521752,0.215371234045533,2459064.62810172,1671.53241980259,1.39565,1.85672,3.317,4.1459e-08,1.0601e-08,1.1396e-07,4.5965e-06,3.2186e-05,3.6098e-05,1.7526e-05,1.1999e-08,1.2425e-09,8.2567e-05,9.6432e-06,0.47229,0,0,"S"
"219",220,287,9.84,28.981,0.175,1170,0.571,2458600.5,0.205392647237396,2.76178597455874,2.19453544214101,4.33607666717703,120.110448156077,84.9853953772685,30.9142467428265,3.32903650697647,0.214743013973456,2458456.54073366,1676.42240526856,1.19619,1.64477,3.306,3.8485e-08,8.1801e-09,1.0671e-07,4.522e-06,5.6857e-05,5.7929e-05,1.3083e-05,9.8602e-09,9.5407e-10,6.07e-05,7.4481e-06,0.4816,0,0,"S"
"221",222,294,10.19,28.34,0.171,10.702,0.338,2458600.5,0.171430990797689,2.79451803816944,2.31545104208404,2.7085412319832,276.037694579884,147.924892627364,117.754854926132,3.27358503425484,0.210981170784841,2458042.37031246,1706.31340541346,1.32911,2.04265,3.304,3.9459e-08,1.0332e-08,1.1095e-07,4.6613e-06,8.9923e-05,9.088e-05,1.3108e-05,1.2104e-08,1.1701e-09,6.1123e-05,9.4634e-06,0.48305,0,0,"S"
"227",228,311,8.89,46.191,0.23,10.282,0.411,2458600.5,0.159549546142728,2.78211942292162,2.33823353167961,9.02908012735122,6.25914755007364,262.718163276444,254.750117812533,3.22600531416363,0.212393108719435,2459096.04283009,1694.97024724822,1.3435,1.9587,3.296,3.7264e-08,1.1882e-08,1.0385e-07,4.5833e-06,2.7412e-05,3.1351e-05,1.7247e-05,1.3778e-08,1.3606e-09,8.2234e-05,1.0858e-05,0.46871,0,0,"S"
"238",239,338,9.24,44.329,0.198,5.974,0.27,2458600.5,0.0977527528492851,3.01307975481802,2.71854291423011,9.96229586167141,173.499930406049,164.398142415606,100.07546746701,3.30761659540594,0.188446524755733,2458069.44500922,1910.356269327,1.71054,2.11014,3.219,4.0175e-08,1.4348e-08,1.2361e-07,4.6344e-06,2.4519e-05,3.3444e-05,2.2754e-05,1.5751e-08,1.3461e-09,0.00012081,1.3646e-05,0.45031,0,0,"K"
"241",242,345,7.13,86.447,0.332,28.523,1.926,2458600.5,0.101918149939415,2.79647287632379,2.51146153441311,8.75226458766032,91.9414684361688,292.067858099975,39.4962172972158,3.08148421823447,0.210759983967195,2458413.10096649,1708.10413449279,1.53123,2.35836,3.302,3.899e-08,1.0739e-08,1.0992e-07,4.4276e-06,2.9521e-05,3.7285e-05,2.4067e-05,1.1833e-08,1.214e-09,0.00011386,9.8391e-06,0.52555,0,0,"S"
"246",248,354,10.1,24.04,0.341,4.83,0.28,2458600.5,0.106106975471372,2.53737674755675,2.26814337524212,4.28287636493059,351.814633590109,105.592758570885,94.7304769450005,2.80661011987138,0.243852178819336,2458212.02499271,1476.30421734601,1.28959,2.32581,3.436,4.7128e-08,8.4899e-09,1.2115e-07,3.986e-06,6.856e-05,7.1555e-05,2.0666e-05,9.3907e-09,1.2239e-09,8.4562e-05,7.4094e-06,0.46164,0,0,"S"
"252",254,370,8.72,52.976,0.234,10.7391,0.622,2458600.5,0.0647488653749059,2.72750991386572,2.55090674164411,7.40116601286402,283.390648125581,342.545615513486,3.10991497892579,2.90411308608734,0.21880365237012,2458586.28673187,1645.31074367551,1.53546,2.17998,3.341,4.1409e-08,1.0257e-08,1.1491e-07,4.621e-06,3.4686e-05,4.9172e-05,3.5604e-05,1.0921e-08,1.2342e-09,0.00016271,9.2807e-06,0.46981,0,0,"S"
"253",255,371,7.5,173.642,0.059,8.567,2.84,2458600.5,0.258991750294591,3.15014055395182,2.33428013820987,23.825956828535,327.356998250461,115.574876161812,92.0261909892699,3.96600096969378,0.176282490008107,2458078.4618158,2042.17673566696,1.44687,1.57726,3.027,3.7833e-08,9.1292e-09,1.1895e-07,5.2329e-06,1.0623e-05,1.5635e-05,9.4999e-06,1.1494e-08,7.663e-10,5.3046e-05,8.8774e-06,0.49557,0,0,"B"
"254",256,373,8.67,44.67,0.3014,6.972,1.3,2458600.5,0.0796681889835391,2.7800976733263,2.55861232649504,8.99376524686976,219.015854230533,25.3383723222902,147.824077538092,3.00158302015755,0.212624836409059,2457905.2657083,1693.12299578876,1.5492,2.00198,3.311,4.1758e-08,1.0367e-08,1.1529e-07,4.7414e-06,2.7231e-05,3.8966e-05,2.8272e-05,1.1193e-08,1.1894e-09,0.00013263,9.4708e-06,0.4739,0,0,"S"
"255",257,375,9.49,35.465,0.321,7.74,0.054,2458600.5,0.172103853689584,2.28877272435211,1.89486611827151,5.43240149742467,301.986782976623,316.798828067862,187.824795602175,2.68267933043272,0.28464271290595,2459205.38182761,1264.74342632811,0.883498,2.39999,3.574,4.3843e-08,6.9288e-09,9.9958e-08,5.1661e-06,4.8772e-05,5.0796e-05,1.5368e-05,8.1212e-09,1.2925e-09,5.4681e-05,5.7431e-06,0.50636,0,0,"S"
"257",259,377,9.8,27.831,0.339,4.45,0.362,2458600.5,0.130224851027575,2.77638709962595,2.41483250318228,7.00609547260209,232.450394839192,157.583211599845,65.2243249436788,3.13794169606962,0.213051230664709,2458294.35614558,1689.73443090105,1.42166,2.2932,3.312,4.4251e-08,1.1628e-08,1.2401e-07,4.92e-06,3.8766e-05,4.2774e-05,1.9731e-05,1.3143e-08,1.3385e-09,9.1907e-05,1.0616e-05,0.47483,0,0,"S"
"261",263,383,9.64,34.435,0.192,21.1,1.074,2458600.5,0.148580110069347,2.65100042641828,2.25711449126717,5.59046570060172,47.8325252916386,34.8223065646651,41.7660101487485,3.04488636156939,0.228343880649671,2458417.59161625,1576.56950988023,1.27543,2.19867,3.368,3.8172e-08,1.0436e-08,1.0173e-07,4.6638e-06,5.107e-05,5.4084e-05,1.8984e-05,1.1987e-08,1.3484e-09,8.2782e-05,9.3097e-06,0.50609,0,0,"S"
"265",267,388,7.88,74.378,0.225,8.53,1.883,2458600.5,0.067201678114326,2.60828332533954,2.4330023088791,8.12148445414192,282.285889787007,264.899045561873,223.014463552615,2.78356434179997,0.233976330988719,2459185.96749523,1538.61716900483,1.45103,2.25687,3.394,3.8754e-08,7.1958e-09,1.0226e-07,3.3843e-06,3.0351e-05,4.0358e-05,2.7514e-05,7.6794e-09,9.6825e-10,0.00011849,6.3672e-06,0.47081,0,0,"S"
"266",268,390,10.8,15.751,0.29,26.391,3.048,2458600.5,0.305420581133444,2.32018548993003,1.61155308925821,23.2008073315218,212.872767095475,147.047536062805,99.4819838394916,3.02881789060184,0.278881698122951,2458243.78249394,1290.8699366901,0.644476,2.54213,3.412,4.6773e-08,5.5758e-09,1.0947e-07,5.3452e-06,1.0321e-05,1.1981e-05,7.9381e-06,7.2787e-09,1.0053e-09,2.7636e-05,4.6533e-06,0.43784,0,0,"S"
"269",271,393,9.66,29.97,0.294,16.53,0.269,2458600.5,0.226718474432329,2.76399610007408,2.13734712092838,6.21963165499195,66.9074894215904,271.181582200821,85.3637168519503,3.39064507921979,0.214485498708174,2458202.50704772,1678.43514908115,1.13859,2.03829,3.294,4.2577e-08,1.1212e-08,1.1807e-07,4.4085e-06,4.5736e-05,4.6965e-05,1.4378e-05,1.3754e-08,1.3051e-09,6.5963e-05,1.0213e-05,0.48554,0,0,"S"
"288",290,430,8.72,101.9,0.055,13.53,0.988,2458600.5,0.170101034788369,3.13973147627514,2.60565990320312,1.82762534022329,117.189576084745,216.974203101409,46.9243268993981,3.67380304934715,0.177159853950484,2458335.63002041,2032.06308863079,1.59502,1.69706,3.187,3.3355e-08,1.3214e-08,1.0669e-07,3.7566e-06,0.00012484,0.00012538,1.1724e-05,1.5461e-08,1.1184e-09,6.6224e-05,1.2828e-05,0.46692,0,0,"B"
"289",291,431,8.84,46.9,0.2338,8.252,0.8,2458600.5,0.146156342806571,2.36865592074498,2.02246183400177,12.1222260139056,88.7499654060067,174.158196502039,274.504376757543,2.7148500074882,0.270365396662116,2458916.7225059,1331.53134404216,1.00665,2.36497,3.502,4.8815e-08,7.2714e-09,1.1562e-07,5.5472e-06,2.1478e-05,2.6496e-05,1.7653e-05,8.3342e-09,1.245e-09,6.592e-05,6.1314e-06,0.46782,0,0,"S"
"290",292,432,11.16,16.84,0.25,5.27,0.06,2458600.5,0.222735687791413,1.45811225801466,1.13333862134867,10.8285701363066,304.306253466484,178.821365358804,47.239465754962,1.78288589468065,0.55978032818538,2458516.11070767,643.109416093629,0.149341,3.28828,4.582,1.2114e-08,4.3845e-10,1.7792e-08,2.8015e-06,1.1846e-05,1.3119e-05,5.742e-06,5.3611e-10,2.5249e-10,1.0241e-05,2.9007e-07,0.36003,1,1,"S"
"294",296,442,10.28,25.504,0.21,19.795,0.562,2458600.5,0.0408005145329425,2.2151923238341,2.12481133723225,4.23497606935614,175.417433085734,349.416899533318,147.903116438808,2.30557331043596,0.298941987230651,2458105.74475398,1204.24702911418,1.13169,2.65876,3.649,3.6748e-08,5.5507e-09,8.142e-08,4.2112e-06,5.4924e-05,7.7418e-05,5.3831e-05,5.7771e-09,1.1236e-09,0.00018024,4.5263e-06,0.4895,0,0,"S"
"298",300,455,9.1,37.713,0.286,18.281,0.222,2458600.5,0.17883439043102,2.78906770095551,2.29028647878428,14.4386922370324,229.207300121877,6.81458350616195,213.118402208021,3.28784892312673,0.211599915247352,2459294.64771561,1701.32393285307,1.2797,1.71803,3.261,4.1163e-08,8.2771e-09,1.1492e-07,4.8794e-06,1.8996e-05,2.3368e-05,1.383e-05,9.7574e-09,9.4195e-10,6.6137e-05,7.5736e-06,0.42683,0,0,"S"
"299",301,457,9.63,36.698,0.191,21.806,0.408,2458600.5,0.241691752320285,2.99295332530551,2.2695811914996,12.6538549657174,134.139975228445,277.162964199258,292.250638841477,3.71632545911143,0.190350559509544,2458956.41889687,1891.24739600227,1.32145,1.86709,3.175,3.9759e-08,1.2276e-08,1.1811e-07,3.7775e-06,1.9419e-05,2.0954e-05,1.0886e-05,1.5243e-08,1.1711e-09,5.8769e-05,1.1636e-05,0.46295,0,0,"L"
"303",305,469,10.07,27.75,0.148,290,0.106,2458600.5,0.0940032543882918,2.40519729009355,2.17910091737885,7.22629170933444,173.233970487818,47.2411772814254,223.399259590331,2.63129366280824,0.264227499646933,2459117.48154277,1362.46227391562,1.17956,2.34449,3.506,3.7243e-08,7.6459e-09,9.0198e-08,4.1521e-06,3.2255e-05,3.9001e-05,2.324e-05,8.3647e-09,1.2599e-09,8.8592e-05,6.4967e-06,0.45347,0,0,"S"
"310",312,483,9.86,30.06,0.222,10.63,0.233,2458600.5,0.0581650792564489,2.6667947278859,2.51168040117774,12.5136417238484,127.261894863946,191.414782913836,211.009950871471,2.82190905459407,0.22631831034069,2459258.82079121,1590.67995628843,1.49793,2.42085,3.347,4.288e-08,1.1104e-08,1.1308e-07,4.6264e-06,2.1149e-05,4.4536e-05,3.9301e-05,1.1749e-08,1.4135e-09,0.00017409,9.9345e-06,0.47159,0,0,"S"
"311",313,484,8.3,63.88,0.2072,17.59,2.9,2458600.5,0.192485548339222,2.74884768114927,2.21973422794225,13.8659520889699,193.437325016885,272.355774316761,334.4330871402,3.27796113435629,0.216260927245886,2458718.72252492,1664.65576831031,1.28699,2.06888,3.278,3.2612e-08,9.1849e-09,8.9164e-08,4.3391e-06,1.442e-05,1.8105e-05,1.2138e-05,1.0953e-08,1.0839e-09,5.6246e-05,8.3433e-06,0.5091,0,0,"S"
"315",317,495,11.61,14.403,0.193,1072,0.394,2458600.5,0.0794862249628281,2.19859838160591,2.02384009604267,3.79141820154883,207.593225039145,259.004983066502,209.097262365811,2.37335666716915,0.302332766414804,2459099.62796229,1190.7409318184,1.04487,2.7071,3.66,3.1063e-08,5.4095e-09,6.8355e-08,4.7115e-06,4.9778e-05,5.8172e-05,3.0312e-05,5.8394e-09,1.1158e-09,0.00010058,4.3946e-06,0.4327,0,0,"S"
"329",331,530,12,17.804,0.101,16.706,0.178,2458600.5,0.197227966785671,2.78624036227316,2.23671584064585,33.9896689854536,197.715865103264,57.8429871824799,231.099624378748,3.33576488390047,0.211922078607877,2459208.74420215,1698.73758489371,1.33982,1.89549,3.057,4.811e-08,1.2967e-08,1.3306e-07,5.545e-06,7.6169e-06,1.3664e-05,1.1533e-05,1.5525e-08,1.4794e-09,5.581e-05,1.1859e-05,0.43409,0,0,"B"
"330",332,531,5.81,167.791,0.285,9.405,0.89,2458600.5,0.175352702781032,2.77254619998951,2.28637273023607,16.3153742389878,107.532578921947,76.3036719679081,344.215815750892,3.25871966974295,0.213494104296392,2458674.432647,1686.22923422848,1.3544,1.96653,3.256,2.7335e-08,5.3799e-09,7.6074e-08,3.134e-06,1.1221e-05,1.4649e-05,1.1473e-05,6.3233e-09,6.214e-10,5.3841e-05,4.908e-06,0.43625,0,0,"S"
"331",333,532,9.6,30.819,0.252,11.654,0.43,2458600.5,0.0453735879539162,2.97833250293776,2.84319487115971,6.55686515989642,180.320186666727,32.7309980031402,124.837888227843,3.11347013471582,0.191753942698128,2457949.46833686,1877.40598672715,1.84048,1.84884,3.249,4.3342e-08,1.3971e-08,1.2962e-07,4.9174e-06,3.7174e-05,6.1034e-05,4.77e-05,1.4605e-08,1.3493e-09,0.00024874,1.321e-05,0.49013,0,0,"S"
"332",334,533,9.77,32.333,0.213,9.382,0.322,2458600.5,0.0585478037408822,2.88353278671985,2.71470827504257,3.27514313830584,94.0925915508648,338.999506635422,304.645342058937,3.05235729839712,0.201287466253214,2458875.50300427,1788.48691724864,1.72963,2.10687,3.288,4.158e-08,1.251e-08,1.2027e-07,4.5236e-06,8.0583e-05,8.948e-05,3.9464e-05,1.3243e-08,1.3099e-09,0.00019631,1.1639e-05,0.45326,0,0,"S"
"341",343,554,10.8,31.04,0.119,19.508,0.15,2458600.5,0.14960908023598,3.18996982433307,2.71272137293407,2.64604873701545,130.400512720904,356.969593399165,87.1667361901996,3.66721827573207,0.172991279800295,2458096.62063515,2081.02975141632,1.72827,1.39467,3.178,3.7164e-08,1.453e-08,1.1885e-07,4.4705e-06,9.4601e-05,9.5904e-05,1.4519e-05,1.6703e-08,1.1819e-09,8.4308e-05,1.4218e-05,0.4789,0,0,"B"
"344",346,559,11,35.334,0.062,29.913,0.276,2458600.5,0.161065517699194,2.7499181599584,2.30700116789429,8.46942377567272,105.336641297369,3.77772118738918,43.6408529941796,3.19283515202252,0.216134661556173,2458398.58489448,1665.62825882713,1.32405,1.93809,3.312,3.6648e-08,1.0664e-08,1.0288e-07,4.1186e-06,2.6488e-05,2.9801e-05,1.5079e-05,1.2382e-08,1.2573e-09,6.9017e-05,9.6891e-06,0.44799,0,0,"B"
"345",347,562,8.5,53.29,0.2477,5.69,1.1,2458600.5,0.235806332636379,2.71240082784067,2.07279953598769,10.2430090593835,85.1864552020144,336.940783428178,324.996623352726,3.35200211969366,0.220634423128933,2458759.14875549,1631.65835545809,1.09018,1.98845,3.299,4.3571e-08,9.2083e-09,1.18e-07,5.0311e-06,2.0312e-05,2.1826e-05,1.0911e-05,1.138e-08,1.1235e-09,4.9877e-05,8.3089e-06,0.48385,0,0,"S"
"349",351,570,11.59,11.696,0.298,126.3,0.088,2458600.5,0.243945668295008,2.40893199024042,1.82128346600399,5.22798225883327,3.17981157500224,27.5785490126462,108.754881127048,2.99658051447684,0.2636132681679,2458187.94534415,1365.63687595083,0.827709,2.46084,3.474,3.2442e-08,6.7122e-09,7.8087e-08,4.1416e-06,3.9095e-05,3.989e-05,9.6304e-06,8.3497e-09,1.1018e-09,3.5645e-05,5.7078e-06,0.45016,0,0,"S"
"354",356,583,8.71,54.01,0.1987,5.068,1.4,2458600.5,0.233470849954294,2.3737600132904,1.81955624539998,10.7237991514047,282.035256389945,85.4554642337758,75.5208644394463,2.92796378118083,0.269493850302703,2458320.26776333,1335.83753245441,0.854859,2.66002,3.483,4.5116e-08,7.5462e-09,1.0725e-07,3.5455e-06,2.8226e-05,2.9216e-05,1.0056e-05,9.308e-09,1.2851e-09,3.691e-05,6.3699e-06,0.44708,0,0,"S"
"356",358,591,9.5,43.787,0.155,7.7465,0.778,2458600.5,0.133071275970832,3.02155910253577,2.61947637734005,10.1752022756218,167.826863141961,257.595109891377,279.265029670356,3.42364182773149,0.187653830327923,2459030.73353261,1918.42606873999,1.65565,1.98443,3.209,3.8379e-08,1.329e-08,1.158e-07,3.8862e-06,2.3817e-05,2.8455e-05,1.7078e-05,1.5059e-08,1.2381e-09,9.2425e-05,1.2657e-05,0.48215,0,0,"K"
"358",360,596,9.2,36.06,0.2361,7.6636,3.5,2458600.5,0.145240315137075,2.67048270393921,2.28262095445097,12.8045493827755,36.5347614022903,307.436417396111,203.276201637265,3.05834445342745,0.22584964884751,2459294.42978542,1593.98078251193,1.30102,2.45015,3.331,4.8575e-08,1.2312e-08,1.285e-07,5.5237e-06,2.3515e-05,3.0206e-05,2.1794e-05,1.4101e-08,1.5619e-09,9.8656e-05,1.1024e-05,0.48063,0,0,"S"
